,author_type,location,floor,floors_count,rooms_count,total_meters,price,year_of_construction,living_meters,kitchen_meters,district,street,underground,price_per_meter
- Пространства для отдыха и спорта;
- Квартиры с террасами на последних этажах;
- Квартиры с отдельным входом на первых этажах;
- Внутренняя территория квартала свободна от машин;
- Безбарьерная среда;
- Помещения для хранения детских колясок и спортивного инвентаря.",Одинцово,188000.0
4652,real_estate_agent,Королёв,9,14,3,61.0,10300000,1988,47.0,8.5,Королёв,проспект Космонавтов,Медведково,168852.46
4653,real_estate_agent,Люберцы,16,17,3,75.5,11800000,2018,41.06441105193221,10.0,пос. Мирный, Свободы,Люберцы,156291.39
4654,real_estate_agent,Сергиев Посад,17,17,3,99.3,14290000,2014,51.5,12.5,мкр. Северный,проспект Красной Армии,Сергиев Посад,143907.35
4655,realtor,Химки,7,10,3,63.5,10800000,2016,35.063167264302166,9.0,Химки, Германа Титова,Химки,170078.74
4656,real_estate_agent,Можайск,1,1,3,126.5,7600000,2009,65.4,14.9,Можайск,Восточная ,Можайск,60079.05
4657,homeowner,Можайск,6,15,2,63.8,5900000,2023,37.0,11.0,Можайск,Локомотивная ,Можайск,92476.49
4658,unknown,Можайск,3,5,2,47.0,5300000,1974,22.0,5.8,Можайск,Московская ,Можайск,112765.96
4659,realtor,Можайск,5,5,2,53.0,4750000,2014,29.680155627277372,8.0,Можайск, Мира,Можайск,89622.64
4660,homeowner,Можайск,14,16,1,44.0,4600000,2023,22.944687978145936,10.0,Можайск,Локомотивная ,Можайск,104545.45
4661,realtor,Можайск,5,5,1,34.0,3900000,2014,19.002262576581728,8.0,Можайск,Школьная ,Можайск,114705.88
4662,homeowner,Можайск,5,5,2,44.3,4400000,1970,28.7,6.0,Можайск,Юбилейная ,Можайск,99322.8
4663,homeowner,Можайск,1,5,2,45.0,5400000,1973,31.0,5.1,Можайск,Коммунистическая ,Можайск,120000.0
4664,homeowner,Можайск,11,16,2,67.8,7900000,2023,36.30515009381554,12.2,Можайск,Локомотивная ,Можайск,116519.17
4665,homeowner,Можайск,8,9,2,56.6,6100000,1984,27.6,8.3,Можайск, 20 Января,Можайск,107773.85
4666,homeowner,Можайск,5,5,2,46.3,5300000,1969,29.60885583683799,6.0,Можайск, 20 Января,Можайск,114470.84
4667,homeowner,Можайск,1,5,2,44.2,4399999,1966,32.0,6.0,Можайск, Академика Павлова,Можайск,99547.49
4668,homeowner,Можайск,3,5,2,42.0,4900000,1973,20.0,6.0,Можайск,Красноармейская ,Можайск,116666.67
4669,homeowner,Можайск,5,5,3,60.0,6700000,1976,40.0,7.0,Можайск, Каракозова,Можайск,111666.67
4670,homeowner,Можайск,5,5,2,45.3,4200000,1970,29.0426910236975,5.7,Можайск, 20 Января,Можайск,92715.23
4671,homeowner,Можайск,5,5,4,78.0,7700000,1975,55.0,7.0,Можайск, 20 Января,Можайск,98717.95
4672,homeowner,Можайск,5,16,2,66.0,7000000,2023,35.393544578272696,12.1,Можайск,Локомотивная ,Можайск,106060.61
4673,homeowner,Можайск,5,5,2,40.0,4850000,1969,31.0,6.0,Можайск, 20 Января,Можайск,121250.0
4674,real_estate_agent,Люберцы,7,17,4,107.1,16300000,2005,61.7,14.4,Люберцы,Октябрьский проспект,Люберцы,152194.21
4675,unknown,Реутов,15,25,4,104.0,18000000,2013,82.0,10.0,Реутов,Юбилейный проспект,Никольское,173076.92
4676,developer,Красногорск,2,6,3,74.6,18666654,2024,41.56331804835888,12.4,Красногорск,аллея Золотая,Опалиха,250223.24
4677,homeowner,Дмитров,5,5,3,60.0,6000000,1977,45.0,6.0,Икша рп, Рабочая,Дмитров,100000.0
4678,homeowner,Дубна,4,9,2,47.2,8900000,1980,28.3,7.7,Дубна, Энтузиастов,Дубна,188559.32
4679,unknown,Дубна,10,14,2,53.4,12200000,2007,33.0,8.1,Дубна,Станционная ,Дубна,228464.42
4680,real_estate_agent,Дубна,6,9,2,42.0,9800000,1976,31.0,6.0,Дубна, Энтузиастов,Дубна,233333.33
4681,real_estate_agent,Дубна,6,9,3,60.0,8100000,1983,38.3,7.3,Дубна, Свободы,Дубна,135000.0
4682,real_estate_agent,Дубна,2,9,2,49.8,7900000,1985,27.2,7.8,Дубна, Понтекорво,Дубна,158634.54
4683,real_estate_agent,Дубна,5,9,3,60.0,10000000,1981,38.0,8.0,Дубна, Попова,Дубна,166666.67
4684,realtor,Дубна,3,9,3,56.4,7700000,2014,37.7,6.7,Дубна, Энтузиастов,Дубна,136524.82
4685,real_estate_agent,Дубна,2,2,2,59.3,9900000,1952,31.2,10.2,Дубна, Ленина,Дубна,166947.72
4686,real_estate_agent,Дубна,13,14,3,75.4,13200000,1982,48.8,9.1,Дубна, Понтекорво,Дубна,175066.31
4687,real_estate_agent,Дубна,5,5,3,63.8,12500000,1972,45.0,7.0,Дубна, Строителей,Дубна,195924.76
4688,homeowner,Дубна,2,9,1,37.0,6000000,1984,18.0,7.0,Дубна, Понтекорво,Дубна,162162.16
4689,real_estate_agent,Дубна,7,14,2,54.0,11500000,2006,30.0,9.0,Дубна,Станционная ,Дубна,212962.96
4690,realtor,Дубна,5,9,3,67.4,9600000,1977,41.0,8.3,Дубна, Понтекорво,Дубна,142433.23
4691,homeowner,Дубна,3,3,1,50.0,8800000,2014,28.01340000582897,9.6,Дубна,Речная ,Дубна,176000.0
4692,homeowner,Дубна,1,9,2,51.1,8999999,1977,28.3,8.0,Дубна, Понтекорво,Дубна,176125.23
4693,homeowner,Дубна,8,9,2,67.4,10850000,2014,37.499286991932166,10.5,Дубна, Программистов,Дубна,160979.23
4694,realtor,Дубна,2,9,1,37.2,6200000,2014,20.7,7.9,Дубна, Энтузиастов,Дубна,166666.67
4695,homeowner,Дубна,1,9,2,51.8,7300000,1987,28.0,7.5,Дубна, Энтузиастов,Дубна,140926.64
4696,real_estate_agent,Дубна,9,9,3,60.6,10500000,2014,39.4,7.9,Дубна, Попова,Дубна,173267.33
4697,real_estate_agent,Дубна,8,9,2,63.1,10950000,2024,36.0,12.0,Дубна, Программистов,Дубна,173534.07
4698,realtor,Дубна,9,14,2,54.0,11800000,2021,28.80618792873443,16.0,Дубна,проспект Боголюбова,Дубна,218518.52
4699,real_estate_agent,Дубна,13,14,3,75.4,13200000,2014,48.8,9.1,Дубна, Понтекорво,Дубна,175066.31
4700,homeowner,Дубна,3,9,1,38.8,6500000,1980,20.0,8.0,Дубна, Понтекорво,Дубна,167525.77
4701,homeowner,Дубна,1,6,1,46.0,8000000,1999,21.6,10.0,Дубна,проспект Боголюбова,Дубна,173913.04
4702,homeowner,Дубна,7,9,2,52.3,8100000,1987,27.0,7.5,Дубна, Энтузиастов,Дубна,154875.72
4703,homeowner,Дубна,9,12,2,73.5,12200000,2008,41.5,9.3,Дубна,Тверская ,Дубна,165986.39
4704,homeowner,Дубна,1,9,2,54.0,8200000,2014,29.96851661222496,7.0,Дубна, Энтузиастов,Дубна,151851.85
4705,real_estate_agent,Долгопрудный,3,9,4,64.2,12100000,1974,46.3,6.0,Долгопрудный,Лихачевское шоссе,Долгопрудная,188473.52
4706,real_estate_agent,Раменское,10,10,4,72.5,8200000,2014,52.1,8.5,Западный, Левашова,Фабричная,113103.45
4707,realtor,Подольск,9,9,4,83.0,9500000,1977,49.14384188682672,7.0,Подольск, Филиппова,Подольск,114457.83
4708,real_estate_agent,Солнечногорск,4,5,3,50.1,6350000,2014,39.0,6.0,Солнечногорск, Баранова,Солнечногорск,126746.51
4709,real_estate_agent,Солнечногорск,1,12,3,62.0,6490000,2014,40.0,7.0,Солнечногорск,Красная ,Солнечногорск,104677.42
4710,real_estate_agent,Дубна,5,9,4,66.5,10500000,2014,48.7,6.5,Дубна,Тверская ,Дубна,157894.74
4711,homeowner,Дубна,4,4,3,54.0,10250000,1964,34.34649822593471,20.0,Дубна, Блохинцева,Дубна,189814.81
4712,real_estate_agent,Дубна,9,9,2,54.3,8200000,1995,30.0,8.1,Дубна, Понтекорво,Дубна,151012.89
4713,realtor,Дубна,8,10,1,34.0,6000000,1970,18.2,7.8,Дубна, Строителей,Дубна,176470.59
4714,realtor,Дубна,2,14,2,50.7,7000000,1973,32.0,8.0,Дубна, В.И. Векслера,Дубна,138067.06
4715,real_estate_agent,Люберцы,4,17,4,110.0,15900000,2009,61.8,10.2,Люберцы,Комсомольский проспект,Люберцы,144545.45
4716,real_estate_agent,Люберцы,6,25,4,109.5,16300000,2024,70.0,15.7,Люберцы, Рождественская,Люберцы,148858.45
4717,real_estate_agent,Мытищи,9,9,4,63.0,9500000,2014,52.0,7.0,Мытищи, Веры Волошиной,Медведково,150793.65
4718,real_estate_agent,Люберцы,6,9,4,69.0,10250000,1986,45.0,6.0,Люберцы,Комсомольский проспект,Люберцы,148550.72
4719,realtor,Ногинск,4,5,4,63.2,6300000,1974,44.5,6.0,Ногинск, Советская,Ногинск,99683.54
4720,real_estate_agent,Солнечногорск,5,5,3,62.0,7300000,2014,37.7,7.5,Солнечногорск,Ленинградская ,Солнечногорск,117741.94
4721,real_estate_agent,Одинцово,24,27,3,78.5,14450000,2018,47.7,16.0,Одинцово, Верхне-Пролетарская,Одинцово,184076.43
4722,real_estate_agent,Реутов,11,12,4,77.9,12500000,1984,45.7213556963342,29.2,Реутов, Некрасова,Реутов,160462.13
4723,real_estate_agent,Серпухов,4,4,4,86.0,5999000,2014,62.0,7.0,Серпухов, Большая Профсоюзная,Серпухов,69755.81
4724,real_estate_agent,Люберцы,21,25,3,74.0,15500000,2020,30.0,28.0,Люберцы, Весенняя,Некрасовка,209459.46
4725,realtor,Клин,1,9,1,32.0,4080000,2014,17.5890313395451,8.9,Клин, Дзержинского,Клин,127500.0
4726,real_estate_agent,Клин,3,5,2,44.7,5450000,1973,28.395669699514144,5.5,Клин,Молодежный проезд,Клин,121923.94
4727,realtor,Клин,5,5,2,42.0,4750000,2014,23.491311688085148,9.1,Клин, Гагарина,Клин,113095.24
4728,realtor,Клин,2,5,2,48.8,3900000,1974,27.4,7.6,Клин-5 городок, Центральная,Клин,79918.03
4729,realtor,Клин,4,4,1,25.4,3950000,2011,14.148484616069993,6.0,Клин, 60 лет Комсомола,Клин,155511.81
4730,real_estate_agent,Клин,1,9,3,60.0,5900000,1980,47.0,7.0,Клин,Клинская ,Клин,98333.33
4731,real_estate_agent,Клин,9,9,1,37.5,4899000,2014,17.2,9.0,Клин, Профсоюзная,Клин,130640.0
4732,real_estate_agent,Клин,3,4,1,34.0,3900000,2012,16.0,8.0,Клин, 60 лет Комсомола,Клин,114705.88
4733,realtor,Клин,7,9,1,60.0,6200000,2014,33.23908598363755,10.6,Клин, Ленина,Клин,103333.33
4734,homeowner,Клин,4,5,2,58.0,6350000,1956,35.0,7.0,Клин, Гагарина,Клин,109482.76
4735,real_estate_agent,Клин,1,9,3,59.1,5500000,2014,32.85608080603757,7.0,Клин, 50 лет Октября,Клин,93062.61
4736,real_estate_agent,Клин,4,5,2,45.0,4350000,2014,25.250250973940723,6.5,Клин,Ленинградское шоссе,Клин,96666.67
4737,realtor,Клин,5,5,2,48.0,5500000,1968,28.7,6.0,Клин, 50 лет Октября,Клин,114583.33
4738,real_estate_agent,Клин,3,4,1,34.0,3900000,2014,16.2,8.0,Клин, 60 лет Комсомола,Клин,114705.88
4739,realtor,Клин,3,5,2,42.8,6000000,2014,28.0,6.5,Клин,Бородинский проезд,Клин,140186.92
4740,homeowner,Клин,3,9,3,60.0,5800000,1979,36.20572993010623,8.9,Клин, 60 лет Комсомола,Клин,96666.67
4741,realtor,Клин,2,9,2,46.4,5300000,1976,30.0,7.0,Клин, Чайковского,Клин,114224.14
4742,real_estate_agent,Клин,1,9,2,57.6,5000000,1987,32.8,6.3,Клин, 60 лет Комсомола,Клин,86805.56
4743,real_estate_agent,Клин,1,4,2,50.3,5700000,1939,34.48042849155598,8.5,Клин,Красная ,Клин,113320.08
4744,real_estate_agent,Клин,1,5,3,61.4,5800000,1978,44.0,6.0,Клин, Менделеева,Клин,94462.54
4745,real_estate_agent,Клин,1,4,1,26.2,4000000,2013,16.0,8.0,Клин, Профсоюзная,Клин,152671.76
4746,real_estate_agent,Клин,3,3,2,50.0,6299999,1957,30.0,8.0,Клин, Мира,Клин,125999.98
4747,real_estate_agent,Клин,3,10,1,40.4,4450000,2008,22.79496679994287,9.0,Клин, 60 лет Октября,Клин,110148.51
4748,real_estate_agent,Клин,3,3,2,50.0,5600000,1953,30.0,8.0,Клин, Мира,Клин,112000.0
4749,homeowner,Клин,1,9,3,59.6,6350000,1978,40.9,7.0,Клин, 60 лет Октября,Клин,106543.62
4750,unknown,Клин,1,9,1,37.4,5000000,2015,19.0,10.0,Клин,Клинская ,Клин,133689.84
4751,real_estate_agent,Клин,5,5,2,37.0,4199999,1969,24.404923453450124,7.0,Клин, Карла Маркса,Клин,113513.49
4752,realtor,Клин,1,4,3,49.7,5900000,1975,28.0,6.0,Клин,Пролетарский проезд,Клин,118712.27
4753,realtor,Клин,1,3,2,52.3,5750000,2014,28.5,8.7,Клин, 60 лет Комсомола,Клин,109942.64
4754,homeowner,Клин,4,4,2,40.0,4650000,2011,22.0,8.0,Клин, 60 лет Комсомола,Клин,116250.0
4755,real_estate_agent,Клин,4,5,1,35.0,4100000,1984,18.3,7.3,Клин, Мечникова,Клин,117142.86
4756,developer,Клин,7,9,1,46.88,6777000,2021,17.6,17.2,Клин, Профсоюзная,Клин,144560.58
4757,real_estate_agent,Клин,4,5,2,44.1,4900000,2014,24.694899289883352,7.0,Клин, Карла Маркса,Клин,111111.11
4758,developer,Клин,8,9,1,38.98,6100000,2021,17.1,9.0,Клин, Профсоюзная,Клин,156490.51
4759,homeowner,Клин,8,9,3,55.1,5600000,1970,36.0,8.5,Клин,Бородинский проезд,Клин,101633.39
4760,representative_developer,Балашиха,12,17,1,36.4,6027360,2022,18.392914651547898,10.2,Балашиха, Поликахина,Лухмановская,165586.81
4761,homeowner,Балашиха,10,17,2,52.2,9890000,2006,35.5,9.6,Балашиха, Свердлова,Щёлковская,189463.6
4762,real_estate_agent,Балашиха,3,20,1,47.3,6499999,2016,18.0,14.0,Балашиха, Чистопольская,Щёлковская,137420.7
4763,representative_developer,Балашиха,12,17,1,37.3,6108630,2022,18.92064064662307,10.3,Балашиха,проспект Героев,Лухмановская,163770.24
4764,representative_developer,Балашиха,12,17,2,57.8,8556280,2022,30.690475997743846,11.7,Балашиха, Поликахина,Лухмановская,148032.53
4765,real_estate_agent,Балашиха,14,17,1,45.3,7349000,2007,21.9,10.9,Балашиха, Твардовского,Кучино,162229.58
4766,developer,Балашиха,17,17,1,31.7,6498500,2024,15.133998156217785,10.0,г. Балашиха,ул. Твардовского,Новокосино,205000.0
4767,representative_developer,Балашиха,2,17,1,36.7,6304370,2022,18.732380290982917,10.3,Балашиха, Поликахина,Лухмановская,171781.2
4768,realtor,Балашиха,3,17,1,44.0,5500000,2008,20.0,8.5,Балашиха, Свердлова,Щёлковская,125000.0
4769,homeowner,Балашиха,5,25,1,33.7,5400000,2013,15.2,8.3,Балашиха,Балашихинское шоссе,Щёлковская,160237.39
4770,representative_developer,Балашиха,16,17,2,57.7,8587680,2022,30.551914625063688,11.6,Балашиха,проспект Героев,Лухмановская,148833.28
4771,developer,Балашиха,15,17,2,54.3,10425600,2024,28.427843715007356,11.6,г. Балашиха,ул. Твардовского,Новокосино,192000.0
4772,realtor,Балашиха,17,24,2,65.0,9950000,2010,35.199578958613955,10.0,Балашиха,проезд Акуловский,Щёлковская,153076.92
4773,homeowner,Балашиха,5,17,1,37.1,6680000,2012,18.9,8.5,Балашиха, Кольцевая,Щёлковская,180053.91
4774,real_estate_agent,Балашиха,2,14,2,66.0,9700000,2010,36.76487045154548,12.0,Балашиха,бульвар Молодежный,Щёлковская,146969.7
4775,real_estate_agent,Балашиха,1,4,2,43.4,6100000,1962,30.0,6.0,Балашиха,Зеленая ,Щёлковская,140553.0
4776,homeowner,Балашиха,2,14,1,38.8,6100000,2006,21.552665144544648,9.0,Балашиха, Майкла Лунна,Щёлковская,157216.49
4777,real_estate_agent,Балашиха,14,17,1,38.0,5450000,2014,19.1,7.5,Балашиха, Юбилейная,Железнодорожная,143421.05
4778,real_estate_agent,Балашиха,13,19,1,37.8,5500000,2014,19.810412952458194,11.0,Балашиха, Речная,Кучино,145502.65
4779,real_estate_agent,Балашиха,4,5,2,43.5,5650000,2014,28.8,6.0,Балашиха,проспект Ленина,Салтыковская,129885.06
4780,real_estate_agent,Балашиха,8,17,1,38.0,5690000,2014,20.0,8.0,Балашиха, Свердлова,Щёлковская,149736.84
4781,real_estate_agent,Балашиха,1,3,2,46.0,5890000,1961,29.0,6.0,Балашиха, Почтовая,Кучино,128043.48
4782,realtor,Балашиха,5,9,2,44.4,5900000,1972,28.0,6.6,Балашиха, Юбилейная,Железнодорожная,132882.88
4783,real_estate_agent,Балашиха,1,3,3,54.8,5999000,1961,37.4,7.0,Балашиха, Главная,Ольгино,109470.8
4784,realtor,Балашиха,17,17,1,41.0,6100000,2014,18.0,10.0,Балашиха, Струве,Железнодорожная,148780.49
4785,real_estate_agent,Балашиха,9,18,1,40.5,6150000,2011,20.0,10.0,Балашиха, Ситникова,Реутов,151851.85
4786,real_estate_agent,Балашиха,7,25,1,39.7,6300000,2014,16.7,8.5,Балашиха, Дмитриева,Щёлковская,158690.18
4787,realtor,Балашиха,16,17,1,42.5,6300000,2014,20.0,9.0,Балашиха, 40 лет Победы,Щёлковская,148235.29
4788,real_estate_agent,Балашиха,9,16,1,46.0,6400000,2002,20.0,13.0,Балашиха,Заречная ,Салтыковская,139130.43
4789,real_estate_agent,Балашиха,5,5,3,61.0,6500000,2014,34.1209448412707,6.5,Балашиха,шоссе Энтузиастов,Кучино,106557.38
4790,realtor,Балашиха,2,18,1,38.4,6550000,2013,20.391669285065234,8.7,Балашиха, Маяковского,Железнодорожная,170572.92
4791,real_estate_agent,Балашиха,2,17,1,40.0,6800000,2004,18.0,10.0,Балашиха, Граничная,Ольгино,170000.0
4792,real_estate_agent,Балашиха,5,17,1,37.9,6800000,2016,18.9,10.1,Балашиха, Поликахина,Железнодорожная,179419.53
4793,realtor,Балашиха,13,17,1,38.6,6800000,2011,18.0,8.0,Балашиха, Третьяка,Щёлковская,176165.8
4794,real_estate_agent,Балашиха,2,17,1,40.7,6950000,2018,17.7,14.0,Балашиха, Калинина,Железнодорожная,170761.67
4795,real_estate_agent,Балашиха,16,18,1,41.0,7000000,2014,22.0,9.0,Балашиха, Ленина,Железнодорожная,170731.71
4796,realtor,Балашиха,17,23,2,54.0,7200000,2022,32.7,9.2,Балашиха, Романычева,Кучино,133333.33
4797,realtor,Балашиха,20,27,1,42.5,7230000,2016,21.50845073322293,11.4,Балашиха, Некрасова,Кучино,170117.65
4798,realtor,Балашиха,16,17,1,42.0,7160000,2014,20.0,10.0,Балашиха, Троицкая,Ольгино,170476.19
4799,realtor,Балашиха,8,9,2,43.0,7300000,1984,25.949070588794825,6.0,Балашиха, Пролетарская,Железнодорожная,169767.44
4800,real_estate_agent,Балашиха,5,14,2,50.4,7500000,2014,30.1,8.0,Балашиха, Пролетарская,Железнодорожная,148809.52
4801,real_estate_agent,Балашиха,13,25,1,36.0,7500000,2020,17.0,10.0,Балашиха, Яганова,Щёлковская,208333.33
4802,realtor,Бронницы,3,5,2,46.0,4700000,1981,34.0,6.0,Бронницы,Советская ,Бронницы,102173.91
4803,realtor,Бронницы,5,5,3,67.0,5850000,2014,37.417660078589364,9.0,Бронницы, Льва Толстого,Бронницы,87313.43
4804,real_estate_agent,Бронницы,2,5,2,46.8,6200000,2014,32.0,7.5,Бронницы,Москворецкая ,Бронницы,132478.63
4805,real_estate_agent,Бронницы,4,12,2,40.0,5950000,2014,21.721240265866157,10.0,Бронницы,Зеленый проезд,Бронницы,148750.0
4806,realtor,Дмитров,4,5,1,31.1,4400000,1969,20.9108104447767,6.0,Дмитров,Комсомольская ,Дмитров,141479.1
4807,homeowner,Дмитров,1,9,2,73.1,7350000,2014,42.0,14.0,Дмитров,Сиреневая ,Дмитров,100547.2
4808,real_estate_agent,Дмитров,4,15,3,97.2,7478190,2014,53.30337718480945,13.5,Дмитров,Пионерская ,Дмитров,76936.11
4809,unknown,Долгопрудный,14,24,1,40.5,7400000,2023,20.0,16.0,Долгопрудный,Парковая ,Водники,182716.05
4810,homeowner,Долгопрудный,4,9,1,37.1,8200000,2001,19.0,10.0,Долгопрудный,Молодежная ,Долгопрудная,221024.26
4811,realtor,Долгопрудный,4,5,3,55.0,8400000,1965,38.5,5.5,Долгопрудный, Циолковского,Долгопрудная,152727.27
4812,unknown,Долгопрудный,1,5,2,41.1,7350000,2014,30.0,6.0,Долгопрудный,Первомайская ,Долгопрудная,178832.12
4813,real_estate_agent,Долгопрудный,3,5,2,44.7,7450000,2014,30.0,6.0,Долгопрудный, Академика Лаврентьева,Долгопрудная,166666.67
4814,homeowner,Долгопрудный,4,5,2,44.6,7500000,1976,27.89948507029763,6.0,Долгопрудный,Театральная ,Водники,168161.43
4815,real_estate_agent,Долгопрудный,5,23,1,36.7,6950000,2023,14.2,14.2,Долгопрудный,Парковая ,Водники,189373.3
4816,unknown,Долгопрудный,5,5,1,31.4,7800000,1974,17.1,6.0,Долгопрудный,Лихачевское шоссе,Водники,248407.64
4817,real_estate_agent,Долгопрудный,2,23,1,32.4,8350000,2021,14.7,9.2,Долгопрудный,Парковая ,Водники,257716.05
4818,real_estate_agent,Долгопрудный,9,17,1,43.2,9350000,2009,23.225873793125913,9.0,Долгопрудный,Лихачевский проспект,Долгопрудная,216435.19
4819,real_estate_agent,Долгопрудный,3,17,1,46.0,10300000,2016,21.0,14.0,Долгопрудный,Старое Дмитровское шоссе,Водники,223913.04
4820,real_estate_agent,Долгопрудный,9,9,3,58.0,11500000,1978,37.4,7.0,Долгопрудный,Лихачевское шоссе,Водники,198275.86
4821,real_estate_agent,Домодедово,5,9,2,54.1,8490000,1979,29.6,8.0,мкр. Авиационный, Королева,Домодедово,156931.61
4822,realtor,Домодедово,6,9,2,50.5,7100000,1995,34.0,9.0,Домодедово, Дачная,Подольск,140594.06
4823,real_estate_agent,Домодедово,5,17,2,55.0,7700000,2017,30.0,9.5,Домодедово, Донская,Царицыно,140000.0
4824,realtor,Домодедово,5,17,1,44.9,6500000,2006,18.0,12.0,Домодедово, Северная,Подольск,144766.15
4825,real_estate_agent,Домодедово,4,4,2,48.0,9600000,2017,31.0,12.0,Домодедово, Батырева,Подольск,200000.0
4826,real_estate_agent,Домодедово,3,17,2,61.0,9700000,2014,30.7,11.5,Домодедово, Ломоносова,Подольск,159016.39
4827,homeowner,Домодедово,8,17,1,40.0,6550000,2013,20.0,10.0,мкр. Западный, Текстильщиков,Домодедово,163750.0
4828,homeowner,Домодедово,2,17,1,42.0,6600000,2019,20.0,10.0,Домодедово, Гагарина,Подольск,157142.86
4829,homeowner,Домодедово,7,9,1,35.0,6633000,2014,18.758710092991834,9.1,мкр. Центрального,Подольский проезд,Домодедово,189514.29
4830,realtor,Домодедово,5,9,2,50.0,7790000,1982,30.0,10.0,Домодедово, Талалихина,Подольск,155800.0
4831,realtor,Домодедово,10,19,2,55.0,8300000,2017,32.0,10.0,Домодедово, Курыжова,Подольск,150909.09
4832,real_estate_agent,Домодедово,10,17,1,36.6,6500000,2017,18.0,8.2,Домодедово, Южнодомодедовская,Подольск,177595.63
4833,real_estate_agent,Домодедово,10,10,2,53.2,10000000,2000,29.6,8.8,Домодедово,проезд 1-й Московский,Подольск,187969.92
4834,homeowner,Домодедово,4,8,1,42.0,6750000,2010,30.0,12.0,Домодедово, Лунная,Подольск,160714.29
4835,realtor,Дзержинский,5,7,1,43.5,7300000,2023,14.4,10.6,Дзержинский,Дзержинская ,Котельники,167816.09
4836,homeowner,Дзержинский,1,5,3,58.8,8000000,1968,41.6,5.9,Дзержинский, Строителей,Котельники,136054.42
4837,real_estate_agent,Егорьевск,4,9,2,56.2,5500000,2009,30.6,8.0,Егорьевск,Сосновая ,Егорьевск,97864.77
4838,real_estate_agent,Егорьевск,2,2,2,40.0,3230000,1962,25.0,8.0,Егорьевск,переулок Некрасова,Егорьевск,80750.0
4839,real_estate_agent,Голицыно,3,6,3,84.6,59900000,1910,60.43702345746121,11.7,Пресненский,Трехпрудный переулок,Маяковская,708037.83
4840,real_estate_agent,Голицыно,2,6,3,133.6,65000000,2003,66.2,18.2,Крылатское,Осенняя ,Крылатское,486526.95
4841,real_estate_agent,Голицыно,4,8,5,117.0,58500000,1939,77.98837920349172,10.0,Пресненский,Большая Садовая ,Маяковская,500000.0
4842,real_estate_agent,Голицыно,7,21,4,126.3,57000000,2014,76.10130973900948,19.0,Раменки, Лобачевского,Аминьевская,451306.41
4843,real_estate_agent,Голицыно,5,5,5,250.0,130000000,1914,200.0,30.0,Пресненский, Спиридоновка,Баррикадная,520000.0
4844,real_estate_agent,Голицыно,13,16,3,65.0,26000000,1987,38.25380033437898,12.0,Кунцево,Кунцевская ,Рабочий посёлок,400000.0
4845,real_estate_agent,Голицыно,22,22,5,200.0,64900000,2015,118.85128883325272,25.0,Кунцево, Академика Павлова,Молодёжная,324500.0
4846,real_estate_agent,Голицыно,9,20,3,64.56,26640000,2024,32.8,12.0,Даниловский,Автозаводская ,Тульская,412639.41
4847,real_estate_agent,Голицыно,4,8,2,64.0,39900000,2014,39.0,10.0,Тверской,Благовещенский переулок,Маяковская,623437.5
4848,real_estate_agent,Истра,3,5,2,45.2,6650000,2014,29.0,6.0,Истра,Юбилейная ,Истра,147123.89
4849,real_estate_agent,Истра,1,4,3,50.0,8000000,1973,36.0,6.0,Истра,Юбилейная ,Нахабино,160000.0
4850,real_estate_agent,Истра,4,4,2,62.0,8450000,2023,38.0,10.0,Истра,проспект Генерала Белобородова,Нахабино,136290.32
4851,realtor,Истра,2,4,1,40.9,6150000,2014,22.829304595386617,13.6,Истра,проспект Генерала Белобородова,Нахабино,150366.75
4852,realtor,Кашира,3,4,1,41.3,3250000,2014,23.0,9.3,Кашира,проспект Советский,Кашира,78692.49
4853,real_estate_agent,Кашира,5,5,2,41.8,4200000,1974,26.73846924551384,5.6,Кашира,Юбилейная ,Кашира,100478.47
4854,real_estate_agent,Кашира,4,4,2,39.6,2950000,1961,27.0,6.4,Ожерелье мкр, Мира,Кашира,74494.95
4855,real_estate_agent,Кашира,2,5,1,33.0,4800000,2014,18.0,6.0,Кашира,проспект Советский,Кашира,145454.55
4856,homeowner,Кашира,5,5,2,42.0,3900000,1967,30.0,9.0,Кашира,Южная ,Кашира,92857.14
4857,real_estate_agent,Кашира,3,4,2,43.0,3600000,1963,28.4949678589131,6.0,Кашира,Садовая ,Кашира,83720.93
4858,realtor,Кашира,3,5,2,44.0,4000000,1973,30.0,6.0,Кашира, Металлургов,Кашира,90909.09
4859,real_estate_agent,Кашира,2,2,2,39.8,2950000,2014,28.0,6.0,Ожерелье мкр, Мира,Кашира,74120.6
4860,homeowner,Кашира,3,5,3,61.0,4000000,2014,42.0,5.6,Ожерелье мкр, Заводская,Кашира,65573.77
4861,real_estate_agent,Кашира,1,2,2,73.7,4500000,1963,45.502529380946214,16.0,Ожерелье мкр, Центролит,Кашира,61058.34
4862,real_estate_agent,Кашира,4,5,1,31.0,2990000,1978,17.0,6.0,Ожерелье мкр, Пионерская,Кашира,96451.61
4863,real_estate_agent,Кашира,4,5,2,48.6,3970000,1969,28.0,6.0,Кашира,Юбилейная ,Кашира,81687.24
4864,real_estate_agent,Кашира,3,5,2,55.0,4800000,1976,28.0,9.0,Кашира, Победы,Кашира,87272.73
4865,realtor,Кашира,1,5,2,47.8,3300000,1988,30.5,7.8,Ожерелье мкр, Ленина,Кашира,69037.66
